-1.96875	1.51733
-1.90625	1.30162
-1.84375	1.20696
-1.78125	1.15637
-1.71875	1.12483
-1.65625	1.10108
-1.59375	1.09242
-1.53125	1.08177
-1.46875	1.07787
-1.40625	1.08122
-1.34375	1.07626
-1.28125	1.06643
-1.21875	1.0437
-1.15625	1.01415
-1.09375	0.972969
-1.03125	0.919353
-0.96875	0.862058
-0.90625	0.79074
-0.84375	0.707526
-0.78125	0.612026
-0.71875	0.501111
-0.65625	0.377028
-0.59375	0.236863
-0.53125	0.0843791
