-1.96875	1.41991
-1.90625	1.20165
-1.84375	1.11054
-1.78125	1.05735
-1.71875	1.02427
-1.65625	1.00552
-1.59375	0.98948
-1.53125	0.977626
-1.46875	0.97409
-1.40625	0.9615
-1.34375	0.939342
-1.28125	0.903527
-1.21875	0.855723
-1.15625	0.798084
-1.09375	0.73437
-1.03125	0.660291
-0.96875	0.573903
-0.90625	0.476988
-0.84375	0.367837
-0.78125	0.245843
-0.71875	0.117502
