-1.96875	1.79471
-1.90625	1.58319
-1.84375	1.48877
-1.78125	1.44237
-1.71875	1.42101
-1.65625	1.40396
-1.59375	1.39602
-1.53125	1.39354
-1.46875	1.39692
-1.40625	1.39841
-1.34375	1.40697
-1.28125	1.40332
-1.21875	1.42149
-1.15625	1.42761
-1.09375	1.42832
-1.03125	1.44572
-0.96875	1.44509
-0.90625	1.42731
-0.84375	1.40369
-0.78125	1.36824
-0.71875	1.32392
-0.65625	1.26077
-0.59375	1.18358
-0.53125	1.0846
-0.46875	0.96261
-0.40625	0.808223
-0.34375	0.621479
-0.28125	0.39173
-0.21875	0.106643
