-1.96875	1.25372
-1.90625	1.03838
-1.84375	0.948715
-1.78125	0.899257
-1.71875	0.87168
-1.65625	0.85064
-1.59375	0.827427
-1.53125	0.787394
-1.46875	0.733548
-1.40625	0.668473
-1.34375	0.592389
-1.28125	0.507607
-1.21875	0.410693
-1.15625	0.303397
-1.09375	0.187714
-1.03125	0.0622752
