-1.96875	1.72517
-1.90625	1.51891
-1.84375	1.42358
-1.78125	1.376
-1.71875	1.3494
-1.65625	1.33374
-1.59375	1.32191
-1.53125	1.31698
-1.46875	1.31815
-1.40625	1.31658
-1.34375	1.31715
-1.28125	1.32822
-1.21875	1.33853
-1.15625	1.34573
-1.09375	1.3486
-1.03125	1.34
-0.96875	1.3288
-0.90625	1.29988
-0.84375	1.2678
-0.78125	1.22071
-0.71875	1.15976
-0.65625	1.08264
-0.59375	0.986837
-0.53125	0.875539
-0.46875	0.737053
-0.40625	0.572316
-0.34375	0.37664
-0.28125	0.141432
